employee_id,fullname,nip,company_id,area_id,position_id,department_id,division_id,directorate_id,grade_id,education_id,major_id,years_of_service_months
EMP101036,Mahendra Santoso,631368,3,1,3,1,3,3,3,1,5,37
EMP101037,Rani Utama Gunawan,326021,1,4,5,1,3,1,3,2,5,2
EMP101038,Ayunda Lestari Sinaga,121286,3,1,5,6,4,1,1,1,3,43
EMP101039,Fajar Pamungkas,347604,2,4,6,5,4,1,2,4,5,31
EMP101040,Ayunda Hidayat,518158,1,2,3,4,3,2,3,3,1,73
EMP101041,Hana Dharma Hidayat,980204,2,3,1,2,5,3,3,3,6,50
EMP101042,Lestari Utami,888516,4,3,4,4,1,1,1,2,1,5
EMP101043,Joko Rachman Setiawan,431590,3,3,4,4,1,1,3,4,2,37
EMP101044,Nabila Lestari Sinaga,100965,4,4,4,2,1,2,2,3,5,58
EMP101045,Putri Mahendra,461838,4,4,1,5,1,2,3,3,4,59
EMP101046,Rama Wibowo,612536,4,1,6,3,4,3,2,2,6,56
EMP101047,Lestari Ganesha Fauziah,420981,4,1,4,1,2,3,3,3,6,55
EMP101048,Rama Nabila Hasibuan,330012,2,4,6,3,3,1,2,3,2,51
EMP101049,Teguh Subekti,870495,1,2,5,4,3,2,3,3,2,25
EMP101050,Dimas Saputra Herlambang,210438,2,2,4,6,1,3,3,1,2,23
EMP101051,Bella Permadi,533982,3,2,6,3,5,2,3,1,2,74
EMP101052,Nadia Zulfikar Sinaga,467066,3,3,6,2,5,3,2,4,5,102
EMP101053,Evi Hartanto,759542,4,1,6,1,3,3,2,2,5,28
EMP101054,Yuni Erlangga Subekti,656817,3,3,5,3,4,3,3,1,3,12
EMP101055,Yoga Candra Hartanto,296785,2,1,5,5,3,2,2,3,4,38
EMP101056,Umar Hartanto,880589,2,2,3,4,3,3,3,2,5,33
EMP101057,Dinda Anggara,818913,2,2,4,6,2,1,1,4,1,44
EMP101058,Umar Yulianto,532927,4,2,2,1,2,3,1,2,4,31
EMP101059,Tania Fadillah Firmansyah,699881,3,3,1,5,3,3,3,1,5,78
EMP101060,Galih Fauziah,408249,4,2,3,1,3,1,3,3,6,52
EMP101061,Ayu Handayani,435734,4,2,6,4,3,2,3,3,3,53
EMP101062,Rifqi Jatmiko Wijaya,768212,1,3,4,4,1,3,1,4,2,4
EMP101063,Rendra Kusuma Siregar,560159,2,2,2,2,5,3,1,1,1,35
EMP101064,Oktavia Mahendra,497662,2,2,1,5,4,1,1,2,5,78
EMP101065,Nabila Kusuma Gunawan,570985,3,3,6,1,1,3,3,2,2,13
EMP101066,Novi Hartanto,827793,1,4,6,6,4,3,1,3,1,27
EMP101067,Galih Kusuma Ramadhan,392448,2,1,1,6,4,2,2,4,2,1
EMP101068,Kurnia Erlangga Maulana,966314,1,2,1,4,3,2,1,3,1,52
EMP101069,Ayu Erlangga Kurniawan,898560,3,2,2,5,5,1,2,1,5,52
EMP101070,Nugroho Hasibuan,503961,1,3,2,2,2,1,3,3,1,52
EMP101071,Wulan Pratama,156923,2,4,6,3,2,1,3,1,6,29
EMP101072,Adi Pramudita Indrawan,534445,2,3,4,1,3,1,1,3,4,15
EMP101073,Nabila Utami,250951,4,4,5,4,4,2,3,1,1,56
EMP101074,Nabila Aji Kusuma,566059,2,3,1,4,4,2,2,4,5,63
EMP101075,Hadi Wijaya Gunawan,494272,4,3,6,6,4,1,1,3,2,97
EMP101076,Satya Pamungkas,796070,3,4,5,5,3,3,3,3,5,63
EMP101077,Hana Dharma Maulida,117103,4,4,6,6,3,1,1,2,3,46
EMP101078,Satya Saputra,669054,3,1,5,6,4,1,1,4,1,97
EMP101079,Bayu Sinaga,463325,2,3,5,6,2,3,2,1,3,5
EMP101080,Galih Zulfikar Ramadhan,785890,1,2,1,1,4,2,1,2,1,29
EMP101081,Putri Nabila Rohman,898136,4,2,1,1,1,1,1,4,5,53
EMP101082,Rani Permadi,212470,1,4,1,5,5,3,1,2,3,43
EMP101083,Adit Salsabila,826082,4,1,4,4,5,1,2,4,5,29
EMP101084,Fitri Hartanto,471131,4,3,3,6,2,2,2,3,2,47
EMP101085,Rendra Maulana,629636,2,1,5,5,2,1,3,4,2,120
EMP101086,Nugroho Maulana,638811,2,4,2,6,1,3,1,1,5,3
EMP101087,Rendra Saputra Gunawan,318120,3,4,1,5,5,1,2,2,2,86
EMP101088,Rama Jatmiko Gunawan,861774,3,4,5,5,4,3,3,1,3,54
EMP101089,Nabila Salsabila,983417,3,1,4,2,5,3,1,2,1,33
EMP101090,Bella Fauziah,674936,3,2,2,3,4,1,1,3,1,74
EMP101091,Ari Saputra Pamungkas,393266,1,2,5,6,4,1,1,4,4,11
EMP101092,Rani Gunawan,988740,2,2,1,5,3,1,1,1,2,57
EMP101093,Joko Iqbal Lestari,679557,3,1,3,4,4,2,1,4,3,60
EMP101094,Novi Zulfikar Handayani,891088,1,3,5,3,1,3,1,1,4,27
EMP101095,Nadia Simanjuntak,398502,4,1,5,5,5,1,1,3,3,9
EMP101096,Rizka Wijaya,240175,1,2,2,4,5,3,3,1,3,43
EMP101097,Bayu Mahendra,480143,4,4,3,4,4,3,1,3,6,38
EMP101098,Utami Firmansyah,271832,4,4,3,3,3,3,2,2,5,46
EMP101099,Nabila Kusuma,776725,1,2,5,2,5,3,1,2,2,84
EMP101100,Fitri Jatmiko Setiawan,520933,2,3,4,3,2,3,3,2,3,43
EMP101101,Nugroho Yudhistira Lukman,912199,3,4,3,4,5,2,1,2,3,9
EMP101102,Novi Sinaga,822577,1,3,2,3,2,3,1,3,4,81
EMP101103,Wulan Lestari Saputra,166683,2,4,5,1,3,3,3,2,6,39
EMP101104,Oktavia Lestari,317370,2,2,3,2,5,1,3,4,6,65
EMP101105,Kartika Saputra Siregar,488506,2,1,3,4,4,2,1,3,4,36
EMP101106,Sari Siregar,773738,1,1,1,4,5,3,1,2,3,59
EMP101107,Mahendra Fadillah Pradana,295435,2,3,4,6,4,1,3,2,3,51
EMP101108,Dewi Pradana,432798,4,2,6,3,4,2,3,2,4,21
EMP101109,Bella Suharto,907952,2,4,2,2,3,2,3,4,4,43
EMP101110,Rani Simanjuntak,779428,4,3,4,6,3,1,3,3,1,63
EMP101111,Bella Firmansyah,851783,3,2,2,4,5,2,1,1,3,98
EMP101112,Budi Firmansyah,316948,2,1,1,5,1,1,1,2,1,52
EMP101113,Evi Syahputra,182862,3,1,4,2,5,3,3,3,2,30
EMP101114,Tania Fauziah,852501,3,1,1,5,3,1,1,1,5,38
EMP101115,Valdo Putra,996287,2,3,6,6,3,1,3,1,6,34
EMP101116,Dimas Tri Zulfikar,446942,4,1,4,2,2,1,1,2,1,36
EMP101117,Rendra Indrawan,719870,3,3,5,4,2,1,3,4,1,57
EMP101118,Maya Dharma Kurniawan,391229,2,4,4,3,2,3,3,2,3,1
EMP101119,Utami Lestari,375473,1,1,1,4,3,1,1,2,3,40
EMP101120,Gita Rahmawati,792016,1,1,2,2,5,3,3,1,3,52
EMP101121,Gita Hasibuan,685201,3,1,5,2,1,1,3,1,1,28
EMP101122,Maya Utami,793959,3,1,1,5,3,2,2,1,2,48
EMP101123,Dian Kurniawan,810966,2,4,2,6,3,2,1,3,4,50
EMP101124,Cahyo Tri Maulida,585533,1,3,1,6,3,3,1,3,6,77
EMP101125,Nabila Halim,783923,3,4,6,6,2,2,3,2,6,18
EMP101126,Ayunda Jatmiko Zulfikar,345007,2,2,3,3,1,3,2,2,5,61
EMP101127,Valdo Hasibuan,852759,4,4,1,3,5,1,3,3,2,48
EMP101128,Kartika Setiawan,188469,4,3,5,1,1,1,3,2,6,78
EMP101129,Rendra Purnama,714217,1,2,4,3,5,1,2,2,1,72
EMP101130,Rifqi Kusuma,406965,2,1,1,6,4,3,3,4,5,24
EMP101131,Lestari Candra Nugroho,617499,2,1,3,3,2,3,2,2,1,42
EMP101132,Umar Pradana,787781,4,1,3,3,5,2,3,1,3,39
EMP101133,Rendra Subekti,726724,4,2,5,2,1,3,1,2,1,62
EMP101134,Kurnia Dharma Putra,373876,2,3,6,3,3,1,1,4,3,96
EMP101135,Adit Rohman,237031,4,2,2,5,5,3,3,3,1,28
EMP101136,Arif Saputra Halim,482588,4,1,1,6,4,1,1,3,2,55
EMP101137,Nabila Putra,798738,3,1,2,4,2,3,3,4,1,25
EMP101138,Rizka Kusuma,232522,4,1,6,3,1,3,3,1,4,39
EMP101139,Rendra Gunawan,158180,1,2,5,4,3,1,3,4,3,65
EMP101140,Wahyu Nabila Purnama,814462,3,2,2,1,5,1,2,2,6,61
EMP101141,Dwi Hartanto,381939,1,3,3,1,1,3,1,3,3,95
EMP101142,Rani Kusuma Putra,163215,4,1,1,6,3,3,3,2,1,76
EMP101143,Ayunda Purnama,415143,3,2,5,1,2,3,3,1,2,65
EMP101144,Rifqi Maulida,852503,3,2,1,2,5,3,2,3,6,37
EMP101145,Yoga Adi Halim,998773,3,4,1,5,2,1,3,3,5,46
EMP101146,Ayu Suharto,900824,4,1,1,4,3,1,1,4,6,37
EMP101147,Anisa Kusuma,996039,2,1,4,6,2,3,1,2,6,70
EMP101148,Ahmad Hartanto,139833,1,2,5,3,4,2,2,3,3,81
EMP101149,Utami Zulfikar Siregar,750675,2,4,1,1,5,2,3,2,3,46
EMP101150,Wahyu Pramudita Indrawan,311789,2,1,3,6,4,2,3,3,3,56
EMP101151,Dwi Adi Wijaya,220434,3,1,4,2,5,1,1,1,1,28
EMP101152,Dewi Nabila Hasibuan,615852,1,1,1,4,3,1,2,1,1,74
EMP101153,Ayunda Siregar,555882,1,2,2,2,1,2,1,4,5,112
EMP101154,Gita Aji Simanjuntak,375738,3,2,6,6,2,2,1,4,1,78
EMP101155,Rizki Baskara Permadi,292332,4,3,2,4,2,2,1,2,6,128
EMP101156,Adi Halim,465053,2,3,4,1,3,3,1,3,1,55
EMP101157,Galih Iqbal Pradana,191007,4,1,1,2,3,2,2,1,3,61
EMP101158,Putri Saputra Sinaga,217650,2,4,2,3,4,2,1,4,3,56
EMP101159,Vania Maulana,265389,1,1,3,1,4,1,3,3,1,111
EMP101160,Oka Lestari Wijaya,825453,3,4,3,4,1,2,1,4,2,52
EMP101161,Fajar Ramadhan,776343,2,2,3,2,2,3,1,3,6,1
EMP101162,Hadi Lestari,362076,1,3,3,6,1,3,2,2,4,61
EMP101163,Maya Suharto,589918,1,2,3,2,1,1,3,2,3,32
EMP101164,Nabila Subekti,612413,2,4,2,5,3,1,3,2,6,89
EMP101165,Kartika Iqbal Gunawan,660208,4,4,3,3,3,3,1,3,3,21
EMP101166,Utami Qolbi Halim,342257,4,3,3,1,5,3,1,4,5,71
EMP101167,Rama Utami,659007,4,2,3,6,4,2,2,3,2,44
EMP101168,Oka Permadi,161330,3,1,4,2,3,3,2,3,5,24
EMP101169,Anisa Wijaya Maulana,320601,2,2,1,1,5,2,1,2,4,73
EMP101170,Dewi Jatmiko Indrawan,928249,2,4,2,2,3,1,1,3,5,19
EMP101171,Maya Baskara Suharto,904432,3,2,4,5,4,3,3,2,3,74
EMP101172,Arif Purnama,991633,2,3,2,4,3,3,1,4,4,81
EMP101173,Rizki Dharma Rahmawati,892411,3,2,2,2,4,3,2,2,3,58
EMP101174,Yoga Saputra Mahendra,645748,2,2,5,4,3,2,2,3,1,53
EMP101175,Anisa Yulianto,451140,2,4,5,1,5,1,2,3,6,56
EMP101176,Dimas Tri Pratama,360330,3,1,4,1,3,2,1,1,4,75
EMP101177,Mahendra Siregar,580158,2,1,1,4,4,3,2,4,1,82
EMP101178,Galih Rahmawati,911718,4,3,1,5,3,3,2,3,6,106
EMP101179,Rani Jatmiko Indrawan,638523,1,3,6,5,4,2,3,1,6,76
EMP101180,Hana Suharto,368968,4,2,6,4,4,3,1,4,5,29
EMP101181,Putri Ananda,206791,2,1,3,1,5,2,3,1,2,34
EMP101182,Valdo Zulfikar Santoso,714731,1,3,1,6,2,1,2,3,3,11
EMP101183,Gita Adi Wibowo,628069,3,1,3,2,5,2,2,2,6,86
EMP101184,Mahendra Dharma Yulianto,141920,3,4,2,2,4,2,2,3,3,62
EMP101185,Wahyu Utami,699212,4,3,3,1,1,1,1,3,1,23
EMP101186,Citra Halim Wijaya,233129,2,1,1,2,4,2,2,3,6,21
EMP101187,Prasetyo Ananda,473323,2,1,2,1,4,2,3,3,5,45
EMP101188,Julia Utami,707058,3,1,4,4,1,1,1,2,3,54
EMP101189,Prasetyo Pradana,931299,4,4,6,1,1,2,2,1,5,46
EMP101190,Kurnia Dharma Kurniawan,378022,1,2,2,2,3,2,2,3,5,9
EMP101191,Wulan Nugroho,371567,3,3,4,2,2,2,3,3,6,21
EMP101192,Galih Aji Permadi,266196,2,1,5,3,4,3,2,1,2,46
EMP101193,Dwi Utama Handayani,464141,1,1,3,5,1,1,3,1,2,55
EMP101194,Prasetyo Candra Subekti,465002,4,3,4,2,2,2,3,1,6,37
EMP101195,Hana Aji Setiawan,299626,2,3,3,4,4,2,3,4,6,10
EMP101196,Satya Firmansyah,985085,2,4,3,2,2,3,3,2,3,0
EMP101197,Cahyo Pamungkas,178707,4,2,2,5,4,3,2,1,1,55
EMP101198,Nadia Pratomo,303735,1,1,6,2,4,2,1,2,5,39
EMP101199,Umar Rachman Hidayat,997320,3,3,1,6,2,1,1,3,5,26
EMP101200,Anisa Ridwan,810873,2,2,3,2,1,3,3,4,5,68
EMP101201,Valdo Sinaga,426674,3,2,3,5,3,1,1,2,4,43
EMP101202,Valdo Utami,940810,4,2,3,4,4,1,1,1,2,15
EMP101203,Dwi Lestari,829065,4,2,5,3,5,2,3,1,3,84
EMP101204,Kartika Nugroho,540300,2,1,3,4,4,2,2,2,5,96
EMP101205,Nurlita Qolbi Tamba,590638,4,2,3,4,1,2,2,2,1,27
EMP101206,Utami Siregar,945451,3,1,2,4,4,1,2,2,1,58
EMP101207,Adi Salsabila,241402,1,3,3,5,3,2,1,2,6,47
EMP101208,Dimas Siregar,713613,1,1,1,5,5,2,1,1,5,92
EMP101209,Zaki Indrawan,555197,3,2,4,2,3,2,1,4,6,22
EMP101210,Luthfi Lestari Rahmawati,886056,1,3,3,2,2,1,3,1,3,72
EMP101211,Valdo Ananda,859454,4,1,1,1,2,3,2,3,5,92
EMP101212,Galih Suharto,238106,1,1,6,2,3,3,2,3,2,63
EMP101213,Bayu Erlangga Hidayat,292489,2,3,5,6,5,3,1,4,3,85
EMP101214,Intan Ridwan,682167,2,1,5,6,2,3,3,3,5,36
EMP101215,Ayu Kusuma,455669,4,4,1,2,1,2,3,3,4,58
EMP101216,Galih Candra Ridwan,471701,4,2,6,2,5,1,1,2,1,32
EMP101217,Luthfi Lestari Kusuma,852720,2,3,4,6,4,3,2,3,5,59
EMP101218,Dian Gunawan,834704,3,2,5,1,1,3,3,2,6,46
EMP101219,Dinda Lestari Setiawan,239907,2,4,3,1,3,3,2,1,5,62
EMP101220,Hadi Pramudita Saputra,908418,1,3,2,2,1,1,2,1,5,65
EMP101221,Bayu Adi Handayani,831482,1,2,6,5,5,3,3,3,3,40
EMP101222,Sari Rahmawati,668984,4,1,5,3,3,3,3,2,5,75
EMP101223,Dimas Situmorang,170570,3,4,4,1,5,1,3,4,2,22
EMP101224,Rizka Indrawan,866423,3,3,5,2,2,3,2,1,4,34
EMP101225,Zahra Hidayat,150409,2,4,4,1,4,3,2,3,6,78
EMP101226,Yoga Erlangga Mahendra,405193,2,1,1,6,2,1,1,3,2,59
EMP101227,Fitri Dharma Ramadhan,947246,1,1,2,5,3,2,3,3,3,41
EMP101228,Satya Qolbi Anggara,119101,3,3,4,6,1,3,3,3,2,89
EMP101229,Ayu Putra,475294,1,3,4,6,5,3,1,2,2,61
EMP101230,Luthfi Handayani,646313,4,4,6,2,3,3,1,1,3,26
EMP101231,Sari Tri Wibowo,249750,4,3,6,2,1,1,2,1,1,66
EMP101232,Adi Rohman,260055,1,2,4,6,1,3,1,1,3,40
EMP101233,Kurnia Tri Pratomo,845798,3,4,1,4,4,2,2,3,5,56
EMP101234,Luthfi Ananda,818082,2,2,3,3,2,3,2,3,3,66
EMP101235,Cahyo Ganesha Situmorang,932366,2,4,6,4,2,2,1,2,3,15
EMP101236,Novi Baskara Fauziah,722158,4,3,2,5,4,3,3,3,6,16
EMP101237,Zahra Ridwan,301932,2,1,6,6,4,3,2,3,4,61
EMP101238,Rani Yulianto,157183,1,1,1,4,2,1,2,4,2,0
EMP101239,Bella Qolbi Simanjuntak,449746,4,4,4,3,1,2,3,2,1,37
EMP101240,Rifqi Nabila Nugroho,739286,1,2,4,3,3,2,1,2,3,26
EMP101241,Mahendra Wijaya,604327,2,1,5,3,4,1,3,4,1,48
EMP101242,Sari Saputra Tamba,342822,2,4,6,3,5,2,3,2,4,92
EMP101243,Nugroho Setiawan,443039,3,4,2,4,2,1,2,1,3,54
EMP101244,Evi Indrawan,615430,4,1,5,2,2,1,2,2,5,29
EMP101245,Fitri Salsabila,106535,4,1,4,1,1,1,1,2,4,89
EMP101246,Joko Pradana,838477,2,2,1,6,3,2,1,1,2,67
EMP101247,Iman Syahputra,235296,4,3,3,6,5,2,2,3,3,35
EMP101248,Cahyo Lestari,215777,3,2,3,3,1,1,1,4,3,85
EMP101249,Nurlita Erlangga Maulida,961789,3,4,2,3,2,2,3,3,2,49
EMP101250,Iman Wijaya,557794,4,4,2,3,2,2,1,1,3,69
EMP101251,Adit Pratama,830554,2,3,2,2,1,2,3,3,3,16
EMP101252,Vania Ginting,908459,3,2,5,3,5,1,3,3,4,47
EMP101253,Maya Baskara Ananda,683070,3,2,5,6,3,2,3,3,5,28
EMP101254,Luthfi Qolbi Sinaga,575107,1,2,1,3,3,2,2,4,1,57
EMP101255,Gita Handayani,117348,1,1,3,4,4,1,2,1,6,24
EMP101256,Ayu Pratama,824113,1,4,6,4,5,1,1,1,6,47
EMP101257,Rifqi Erlangga Pradana,681974,4,2,3,5,1,2,1,3,5,62
EMP101258,Cahyo Utami,359334,1,1,3,6,4,3,2,1,2,48
EMP101259,Rafa Qolbi Indrawan,499021,3,1,2,1,4,3,3,4,1,29
EMP101260,Satya Lestari,301230,2,2,3,4,3,1,3,3,5,78
EMP101261,Bayu Rachman Pratomo,156534,2,4,2,3,3,1,2,1,4,3
EMP101262,Ari Baskara Yulianto,535735,4,3,6,4,2,2,1,4,3,39
EMP101263,Intan Purnama,441536,4,3,5,4,4,3,2,2,4,20
EMP101264,Luthfi Pramudita Simanjuntak,956623,3,2,2,6,4,3,2,1,5,52
EMP101265,Umar Utami,321163,1,4,6,5,1,3,2,2,5,58
EMP101266,Joko Zulfikar Ginting,358678,2,3,5,1,4,2,3,4,4,58
EMP101267,Rani Herlambang,329243,1,4,1,3,4,2,1,3,6,101
EMP101268,Rani Lestari,946433,1,3,4,4,2,2,3,1,2,96
EMP101269,Rizky Jatmiko Herlambang,566312,2,1,2,6,5,2,1,3,4,61
EMP101270,Novi Permadi,976457,4,4,5,3,4,1,3,1,2,18
EMP101271,Nabila Adi Ananda,377278,4,3,5,6,3,2,2,2,3,32
EMP101272,Utami Baskara Lukman,530143,2,2,6,1,2,2,3,3,6,27
EMP101273,Bella Fadillah Fauziah,835166,1,4,6,1,1,2,2,3,1,53
EMP101274,Maya Nabila Ridwan,630167,2,4,6,2,1,2,2,4,3,49
EMP101275,Wulan Mahardika Salsabila,849030,1,4,6,2,3,2,2,4,4,134
EMP101276,Dinda Saputra,524832,4,3,1,5,5,3,2,3,1,68
EMP101277,Utami Fauziah,460992,2,1,3,4,3,1,3,2,4,88
EMP101278,Bella Maulana,727558,3,1,2,3,4,2,3,4,6,46
EMP101279,Fajar Utami,842362,2,3,3,4,2,1,1,4,3,31
EMP101280,Arif Saputra Handayani,468388,3,1,4,2,3,1,2,4,6,92
EMP101281,Wahyu Ramadhan,580883,4,1,3,2,2,3,1,3,2,67
EMP101282,Bella Lestari Herlambang,933404,1,2,2,4,4,2,2,2,6,36
EMP101283,Ayu Yulianto,268552,1,1,6,6,2,2,2,3,1,60
EMP101284,Nadia Mahardika Purnama,225814,1,3,4,2,4,3,1,2,1,30
EMP101285,Prasetyo Yudhistira Lukman,420138,3,3,4,5,2,1,1,2,6,38
EMP101286,Zaki Adi Permadi,180926,1,3,2,3,5,3,3,2,4,65
EMP101287,Fajar Putra,300941,3,2,5,2,1,2,2,2,3,75
EMP101288,Kurnia Zulfikar Maulida,853834,3,4,1,6,1,3,1,3,4,76
EMP101289,Evi Ramadhan,663104,2,1,3,1,4,3,1,2,5,21
EMP101290,Dinda Maulana,683580,1,3,4,3,2,1,1,1,4,64
EMP101291,Prasetyo Dharma Utami,463319,1,2,5,3,5,3,2,1,2,25
EMP101292,Maya Permadi,921172,3,1,5,4,1,2,2,3,1,58
EMP101293,Citra Suharto,294810,4,4,3,1,4,3,1,2,6,93
EMP101294,Nugroho Rahmawati,651257,3,2,6,2,1,3,3,2,3,23
EMP101295,Hana Dharma Handayani,141920,3,3,4,3,2,3,1,4,3,37
EMP101296,Umar Tamba,890903,2,3,1,3,2,1,3,1,3,30
EMP101297,Teguh Siregar,433966,1,4,6,5,2,2,3,1,5,52
EMP101298,Nurlita Halim,592419,3,1,2,6,5,2,1,2,4,43
EMP101299,Vania Candra Nugroho,375019,3,2,1,3,3,1,2,3,2,55
EMP101300,Eko Kurniawan,163063,4,2,6,6,3,3,1,1,2,12
EMP101301,Fajar Erlangga Maulana,208192,2,1,6,6,3,2,1,2,2,9
EMP101302,Hana Anugrah Subekti,680688,3,3,5,6,4,3,2,3,5,21
EMP101303,Kurnia Hartanto,257146,2,1,6,6,1,1,2,4,1,57
EMP101304,Iman Firmansyah,290300,3,1,6,4,4,1,2,3,1,48
EMP101305,Gita Wijaya Fauziah,880878,3,1,4,2,2,1,3,2,5,24
EMP101306,Dwi Zulfikar,871710,4,3,4,3,5,2,2,1,1,34
EMP101307,Iman Situmorang,434568,1,3,3,5,1,1,2,3,6,76
EMP101308,Prasetyo Saputra,732788,2,2,6,3,1,1,1,3,5,40
EMP101309,Rizka Hidayat,900763,3,1,4,4,2,1,1,2,2,89
EMP101310,Rizka Yudhistira Sinaga,871502,2,1,6,2,2,3,1,2,4,27
EMP101311,Teguh Wibowo,686685,1,3,6,5,4,2,1,4,4,57
EMP101312,Budi Syahputra,322141,3,3,2,1,5,2,3,4,1,44
EMP101313,Indra Mahardika Putra,310136,2,1,3,4,1,3,2,1,5,66
EMP101314,Umar Wijaya Salsabila,491418,1,4,6,2,1,1,3,2,1,60
EMP101315,Dwi Wibowo,201968,4,3,3,4,4,1,2,2,2,57
EMP101316,Nugroho Kusuma Hasibuan,154505,3,4,3,5,3,1,1,3,4,89
EMP101317,Nadia Qolbi Utami,386220,4,1,3,1,2,3,3,4,5,33
EMP101318,Nurlita Zulfikar Sinaga,867466,1,1,3,6,2,2,3,2,4,55
EMP101319,Budi Anugrah Syahputra,867943,2,4,4,2,2,2,2,1,6,48
EMP101320,Fajar Tamba,226573,3,4,5,5,5,3,2,3,4,76
EMP101321,Ari Wijaya,173127,3,1,3,4,4,3,1,3,1,67
EMP101322,Mahendra Sinaga,184082,4,4,5,5,4,1,2,2,2,54
EMP101323,Rendra Hartanto,795970,4,1,2,6,4,1,3,2,5,114
EMP101324,Teguh Lestari Saputra,115322,3,4,4,5,4,3,1,4,6,36
EMP101325,Gita Tri Siregar,237369,1,1,6,5,2,1,2,1,1,36
EMP101326,Satya Wibowo,982029,2,3,3,2,1,3,1,4,1,27
EMP101327,Rizka Suharto,122706,1,1,2,6,5,2,1,3,2,23
EMP101328,Maya Candra Maulana,399779,3,1,2,1,1,2,3,3,4,0
EMP101329,Galih Kusuma Ridwan,463563,2,3,2,4,2,2,1,2,6,29
EMP101330,Rizki Nugroho,873276,1,1,6,3,4,1,3,1,5,65
EMP101331,Zahra Setiawan,675400,3,3,3,5,4,1,3,4,6,38
EMP101332,Wahyu Sinaga,711260,1,3,6,1,1,2,3,2,3,40
EMP101333,Oka Gunawan,426710,4,4,3,5,4,2,3,2,2,79
EMP101334,Yuni Hartanto,181409,4,1,1,2,3,2,2,3,1,66
EMP101335,Tania Kusuma,588253,2,3,1,3,2,3,2,2,5,27
EMP101336,Rama Lestari Handayani,719241,1,2,6,1,4,3,2,2,2,54
EMP101337,Lestari Jatmiko Situmorang,871264,4,1,6,5,3,1,2,4,4,94
EMP101338,Oktavia Yulianto,275899,2,1,3,6,5,2,1,2,6,39
EMP101339,Ayu Subekti,623997,3,2,4,5,4,2,2,2,1,10
EMP101340,Ayunda Permadi,783183,4,3,3,2,4,2,3,1,5,32
EMP101341,Joko Putra,258095,2,1,6,2,2,3,2,4,4,28
EMP101342,Arif Pradana,928173,3,2,3,3,5,1,1,2,2,69
EMP101343,Anisa Anugrah Saputra,941394,3,1,3,2,5,2,2,1,4,19
EMP101344,Ayunda Anugrah Rahmawati,802926,1,4,5,1,2,1,3,3,2,60
EMP101345,Nadia Pramudita Gunawan,275639,4,1,5,2,3,2,1,1,2,66
EMP101346,Luthfi Tri Subekti,881468,2,3,1,6,1,3,3,4,5,75
EMP101347,Utami Adi Handayani,159491,2,3,3,2,3,2,2,4,3,71
EMP101348,Rendra Yudhistira Pradana,483585,2,1,4,4,5,3,1,3,3,34
EMP101349,Novi Kusuma,146787,4,2,4,5,2,1,2,4,3,62
EMP101350,Bella Dharma Maulida,942075,2,2,3,3,3,1,1,4,4,64
EMP101351,Dwi Tamba,726333,1,2,2,3,2,3,2,4,3,69
EMP101352,Dian Sinaga,389620,3,3,4,6,4,3,3,2,1,49
EMP101353,Prasetyo Halim,622822,1,1,4,1,4,1,3,1,6,42
EMP101354,Wulan Aji Rohman,614747,1,4,4,5,3,3,3,3,5,56
EMP101355,Utami Halim,653137,4,4,3,3,4,2,2,3,2,39
EMP101356,Yuni Ramadhan,408262,3,4,1,3,1,3,2,2,2,56
EMP101357,Bayu Zulfikar Hasibuan,633810,3,3,4,6,2,3,2,3,6,31
EMP101358,Kurnia Maulana,591614,3,4,6,5,5,1,2,2,6,30
EMP101359,Fajar Iqbal Simanjuntak,897455,2,4,5,6,1,3,2,1,2,92
EMP101360,Fitri Iqbal Lukman,846588,1,2,5,1,5,2,1,4,4,64
EMP101361,Adi Pratama,710143,2,2,3,1,1,3,3,2,3,77
EMP101362,Valdo Kusuma,126509,1,4,6,5,1,1,2,4,1,26
EMP101363,Rafa Gunawan,442840,1,2,4,2,4,3,2,4,5,28
EMP101364,Rizky Baskara Handayani,212333,1,1,5,4,2,3,3,4,3,74
EMP101365,Teguh Setiawan,502864,2,1,6,5,3,3,1,4,6,110
EMP101366,Rani Firmansyah,293310,3,2,4,2,5,3,2,4,3,67
EMP101367,Ahmad Nugroho,994183,4,2,2,3,4,2,2,1,3,73
EMP101368,Julia Herlambang,645475,3,1,3,3,1,3,1,3,3,48
EMP101369,Dimas Yudhistira Pratomo,831723,3,3,6,6,5,2,3,3,2,65
EMP101370,Iman Rachman Simanjuntak,792395,3,4,3,1,1,2,1,2,5,55
EMP101371,Anisa Kurniawan,636494,3,2,2,2,4,2,1,2,5,44
EMP101372,Adit Gunawan,254668,1,3,6,2,5,3,2,4,3,51
EMP101373,Hana Aji Sinaga,146003,2,4,3,2,3,1,3,1,3,40
EMP101374,Anisa Qolbi Kurniawan,528126,2,2,3,3,5,2,1,1,5,14
EMP101375,Lestari Salsabila,932619,3,2,3,1,3,3,3,3,4,71
EMP101376,Iman Tamba,198368,2,3,5,1,4,2,2,1,3,74
EMP101377,Dwi Utama Fauziah,369853,2,4,1,5,3,1,1,2,3,61
EMP101378,Joko Dharma Utami,538168,2,2,2,3,3,3,2,3,4,73
EMP101379,Oka Pamungkas,398639,3,4,5,6,1,3,1,4,3,21
EMP101380,Teguh Utama Pratomo,967444,2,4,4,2,2,3,3,3,1,45
